;x11;x12;x13;x14;x21;x22;x31;x32;x33;y1;y2;y3
7.2100000e+003;1.2200000e+001;2.1972334e+002;0.0000000e+000;7.8991271e+002;2.1972334e+002;0.0000000e+000;2.1972334e+002;0.0000000e+000;7.8991271e+002;1.2341563e+001;2.0246738e+001;1.2200000e+001
7.2200000e+003;1.2200000e+001;1.7260262e+002;0.0000000e+000;8.0870274e+002;1.7260262e+002;0.0000000e+000;1.7260262e+002;0.0000000e+000;8.0870274e+002;1.1806719e+001;2.0217021e+001;1.2200000e+001
7.2300000e+003;1.2200000e+001;1.5511372e+002;0.0000000e+000;8.5575177e+002;1.5511372e+002;0.0000000e+000;1.5511372e+002;0.0000000e+000;8.5575177e+002;1.1790054e+001;2.0191933e+001;1.2200000e+001
7.2400000e+003;1.2200000e+001;1.5831822e+002;0.0000000e+000;8.8780465e+002;1.5831822e+002;0.0000000e+000;1.5831822e+002;0.0000000e+000;8.8780465e+002;1.1771749e+001;2.0167905e+001;1.2200000e+001
7.2500000e+003;1.2200000e+001;1.6198650e+002;0.0000000e+000;8.7539212e+002;1.6198650e+002;0.0000000e+000;1.6198650e+002;0.0000000e+000;8.7539212e+002;1.1752354e+001;2.0143124e+001;1.2200000e+001
7.2600000e+003;1.2200000e+001;1.6335583e+002;0.0000000e+000;7.6647733e+002;1.6335583e+002;0.0000000e+000;1.6335583e+002;0.0000000e+000;7.6647733e+002;1.1734077e+001;2.0117981e+001;1.2200000e+001
7.2700000e+003;1.2200000e+001;2.7490804e+002;0.0000000e+000;7.2975630e+002;2.7490804e+002;0.0000000e+000;2.7490804e+002;0.0000000e+000;7.2975630e+002;1.2391317e+001;2.0077007e+001;1.2200000e+001
7.2800000e+003;1.2200000e+001;3.5306393e+002;0.0000000e+000;7.3554441e+002;3.5306393e+002;0.0000000e+000;3.5306393e+002;0.0000000e+000;7.3554441e+002;1.2387813e+001;2.0028657e+001;1.2200000e+001
7.2900000e+003;1.2200000e+001;3.9000980e+002;0.0000000e+000;7.7851723e+002;3.9000980e+002;0.0000000e+000;3.9000980e+002;0.0000000e+000;7.7851723e+002;1.2352617e+001;1.9970802e+001;1.2200000e+001
7.3000000e+003;1.2200000e+001;2.1434065e+002;0.0000000e+000;8.1916574e+002;2.1434065e+002;0.0000000e+000;2.1434065e+002;0.0000000e+000;8.1916574e+002;1.2318088e+001;1.9922050e+001;1.2200000e+001
7.3100000e+003;1.2200000e+001;1.7444641e+002;0.0000000e+000;7.7126115e+002;1.7444641e+002;0.0000000e+000;1.7444641e+002;0.0000000e+000;7.7126115e+002;1.1722239e+001;1.9886014e+001;1.2200000e+001
7.3200000e+003;1.2200000e+001;7.7782208e+001;0.0000000e+000;7.3163932e+002;7.7782208e+001;0.0000000e+000;7.7782208e+001;0.0000000e+000;7.3163932e+002;1.1703630e+001;1.9866230e+001;1.2200000e+001
7.3300000e+003;1.2200000e+001;5.4108581e-003;0.0000000e+000;5.7787403e+002;5.4108581e-003;0.0000000e+000;5.4108581e-003;0.0000000e+000;5.7787403e+002;1.1687853e+001;1.9862854e+001;1.2200000e+001
7.3400000e+003;1.2200000e+001;3.3245461e-008;0.0000000e+000;5.7020068e+002;3.3245461e-008;0.0000000e+000;3.3245461e-008;0.0000000e+000;5.7020068e+002;1.1673036e+001;1.9862854e+001;1.2200000e+001
7.3500000e+003;1.2200000e+001;2.0426717e-013;0.0000000e+000;6.0567410e+002;2.0426717e-013;0.0000000e+000;2.0426717e-013;0.0000000e+000;6.0567410e+002;1.1657420e+001;1.9862854e+001;1.2200000e+001
7.3600000e+003;1.2200000e+001;1.2550609e-018;0.0000000e+000;7.8088972e+002;1.2550609e-018;0.0000000e+000;1.2550609e-018;0.0000000e+000;7.8088972e+002;1.1636963e+001;1.9862854e+001;1.2200000e+001
7.3700000e+003;1.2200000e+001;7.7113607e-024;0.0000000e+000;7.9513657e+002;7.7113607e-024;0.0000000e+000;7.7113607e-024;0.0000000e+000;7.9513657e+002;1.1614239e+001;1.9862854e+001;1.2200000e+001
7.3800000e+003;1.2200000e+001;4.7380238e-029;0.0000000e+000;7.6451934e+002;4.7380238e-029;0.0000000e+000;4.7380238e-029;0.0000000e+000;7.6451934e+002;1.1590823e+001;1.9862854e+001;1.2200000e+001
7.3900000e+003;1.2200000e+001;2.9111424e-034;0.0000000e+000;7.1719324e+002;2.9111424e-034;0.0000000e+000;2.9111424e-034;0.0000000e+000;7.1719324e+002;1.1567801e+001;1.9862854e+001;1.2200000e+001
7.4000000e+003;1.2200000e+001;1.7886677e-039;0.0000000e+000;6.9666967e+002;1.7886677e-039;0.0000000e+000;1.7886677e-039;0.0000000e+000;6.9666967e+002;1.1545151e+001;1.9862854e+001;1.2200000e+001
7.4100000e+003;1.2200000e+001;1.0989954e-044;0.0000000e+000;6.6337303e+002;1.0989954e-044;0.0000000e+000;1.0989954e-044;0.0000000e+000;6.6337303e+002;1.1523371e+001;1.9862854e+001;1.2200000e+001
7.4200000e+003;1.2200000e+001;6.7524614e-050;1.1000000e+003;7.1106925e+002;6.7524614e-050;1.1000000e+003;6.7524614e-050;1.1000000e+003;7.1106925e+002;1.2408685e+001;1.9861743e+001;1.2200000e+001
7.4300000e+003;1.2200000e+001;4.1488557e-055;1.1000000e+003;7.3746463e+002;4.1488557e-055;1.1000000e+003;4.1488557e-055;1.1000000e+003;7.3746463e+002;1.2385611e+001;1.9860354e+001;1.2200000e+001
7.4400000e+003;1.2200000e+001;2.5491450e-060;1.1000000e+003;7.1828874e+002;2.5491450e-060;1.1000000e+003;2.5491450e-060;1.1000000e+003;7.1828874e+002;1.2400361e+001;1.9858965e+001;1.2200000e+001
7.4500000e+003;1.2200000e+001;1.5662488e-065;1.1000000e+003;6.7117180e+002;1.5662488e-065;1.1000000e+003;1.5662488e-065;1.1000000e+003;6.7117180e+002;1.2439375e+001;1.9857577e+001;1.2200000e+001
7.4600000e+003;1.2200000e+001;9.6233655e-071;1.1000000e+003;6.8275514e+002;9.6233655e-071;1.1000000e+003;9.6233655e-071;1.1000000e+003;6.8275514e+002;1.2430681e+001;1.9856188e+001;1.2200000e+001
7.4700000e+003;1.2200000e+001;5.9128001e-076;1.1000000e+003;6.9557685e+002;5.9128001e-076;1.1000000e+003;5.9128001e-076;1.1000000e+003;6.9557685e+002;1.2421283e+001;1.9854799e+001;1.2200000e+001
7.4800000e+003;1.2200000e+001;3.6329500e-081;1.1000000e+003;7.4116882e+002;3.6329500e-081;1.1000000e+003;3.6329500e-081;1.1000000e+003;7.4116882e+002;1.2383721e+001;1.9853410e+001;1.2200000e+001
7.4900000e+003;1.2200000e+001;2.2321616e-086;1.1000000e+003;7.7761597e+002;2.2321616e-086;1.1000000e+003;2.2321616e-086;1.1000000e+003;7.7761597e+002;1.2352528e+001;1.9852021e+001;1.2200000e+001
7.5000000e+003;1.2200000e+001;1.3714875e-091;1.1000000e+003;7.7140896e+002;1.3714875e-091;1.1000000e+003;1.3714875e-091;1.1000000e+003;7.7140896e+002;1.2356383e+001;1.9850632e+001;1.2200000e+001
7.5100000e+003;1.2200000e+001;8.4267105e-097;1.1000000e+003;6.1970090e+002;8.4267105e-097;1.1000000e+003;8.4267105e-097;1.1000000e+003;6.1970090e+002;1.2482200e+001;1.9849243e+001;1.2200000e+001
7.5200000e+003;1.2200000e+001;5.1775499e-102;1.1000000e+003;5.7927005e+002;5.1775499e-102;1.1000000e+003;5.1775499e-102;1.1000000e+003;5.7927005e+002;1.2516560e+001;1.9847854e+001;1.2200000e+001
7.5300000e+003;1.2200000e+001;3.1811966e-107;1.1000000e+003;5.7874011e+002;3.1811966e-107;1.1000000e+003;3.1811966e-107;1.1000000e+003;5.7874011e+002;1.2518324e+001;1.9846465e+001;1.2200000e+001
7.5400000e+003;1.2200000e+001;1.9545948e-112;1.1000000e+003;6.1859335e+002;1.9545948e-112;1.1000000e+003;1.9545948e-112;1.1000000e+003;6.1859335e+002;1.2485878e+001;1.9845077e+001;1.2200000e+001
7.5500000e+003;1.2200000e+001;1.2009445e-117;1.1000000e+003;6.6218890e+002;1.2009445e-117;1.1000000e+003;1.2009445e-117;1.1000000e+003;6.6218890e+002;1.2449051e+001;1.9843688e+001;1.2200000e+001
7.5600000e+003;1.2200000e+001;7.3788582e-123;1.1000000e+003;7.0378832e+002;7.3788582e-123;1.1000000e+003;7.3788582e-123;1.1000000e+003;7.0378832e+002;1.2413084e+001;1.9842299e+001;1.2200000e+001
7.5700000e+003;1.2200000e+001;4.5337272e-128;1.1000000e+003;6.6803553e+002;4.5337272e-128;1.1000000e+003;4.5337272e-128;1.1000000e+003;6.6803553e+002;1.2441968e+001;1.9840910e+001;1.2200000e+001
7.5800000e+003;1.2200000e+001;2.7856183e-133;1.1000000e+003;6.2214290e+002;2.7856183e-133;1.1000000e+003;2.7856183e-133;1.1000000e+003;6.2214290e+002;1.2480531e+001;1.9839521e+001;1.2200000e+001
7.5900000e+003;1.2200000e+001;1.7115430e-138;1.1000000e+003;6.0830547e+002;1.7115430e-138;1.1000000e+003;1.7115430e-138;1.1000000e+003;6.0830547e+002;1.2493316e+001;1.9838132e+001;1.2200000e+001
7.6000000e+003;1.2200000e+001;1.0516084e-143;1.1000000e+003;6.3924531e+002;1.0516084e-143;1.1000000e+003;1.0516084e-143;1.1000000e+003;6.3924531e+002;1.2468569e+001;1.9836743e+001;1.2200000e+001
7.6100000e+003;1.2200000e+001;6.4613052e-149;1.1000000e+003;7.2383745e+002;6.4613052e-149;1.1000000e+003;6.4613052e-149;1.1000000e+003;7.2383745e+002;1.2397942e+001;1.9835354e+001;1.2200000e+001
7.6200000e+003;1.2200000e+001;3.9699632e-154;1.1000000e+003;7.4398074e+002;3.9699632e-154;1.1000000e+003;3.9699632e-154;1.1000000e+003;7.4398074e+002;1.2379974e+001;1.9833965e+001;1.2200000e+001
7.6300000e+003;1.2200000e+001;2.4392297e-159;1.1000000e+003;7.1847469e+002;2.4392297e-159;1.1000000e+003;2.4392297e-159;1.1000000e+003;7.1847469e+002;1.2400086e+001;1.9832577e+001;1.2200000e+001
7.6400000e+003;1.2200000e+001;1.4987145e-164;1.1000000e+003;6.7077113e+002;1.4987145e-164;1.1000000e+003;1.4987145e-164;1.1000000e+003;6.7077113e+002;1.2439786e+001;1.9831188e+001;1.2200000e+001
7.6500000e+003;1.2200000e+001;9.2084202e-170;1.1000000e+003;6.4472850e+002;9.2084202e-170;1.1000000e+003;9.2084202e-170;1.1000000e+003;6.4472850e+002;1.2462574e+001;1.9829799e+001;1.2200000e+001
7.6600000e+003;1.2200000e+001;5.6578490e-175;1.1000000e+003;7.0707446e+002;5.6578490e-175;1.1000000e+003;5.6578490e-175;1.1000000e+003;7.0707446e+002;1.2411845e+001;1.9828410e+001;1.2200000e+001
7.6700000e+003;1.2200000e+001;3.4763026e-180;1.1000000e+003;7.5425757e+002;3.4763026e-180;1.1000000e+003;3.4763026e-180;1.1000000e+003;7.5425757e+002;1.2372764e+001;1.9827021e+001;1.2200000e+001
7.6800000e+003;1.2200000e+001;2.1359141e-185;1.1000000e+003;7.8567999e+002;2.1359141e-185;1.1000000e+003;2.1359141e-185;1.1000000e+003;7.8567999e+002;1.2345612e+001;1.9825632e+001;1.2200000e+001
7.6900000e+003;1.2200000e+001;1.3123510e-190;1.1000000e+003;7.7245403e+002;1.3123510e-190;1.1000000e+003;1.3123510e-190;1.1000000e+003;7.7245403e+002;1.2355349e+001;1.9824243e+001;1.2200000e+001
7.7000000e+003;1.2200000e+001;8.0633632e-196;1.1000000e+003;7.2673957e+002;8.0633632e-196;1.1000000e+003;8.0633632e-196;1.1000000e+003;7.2673957e+002;1.2393024e+001;1.9822854e+001;1.2200000e+001
7.7100000e+003;1.2200000e+001;4.9543016e-201;1.1000000e+003;6.3023999e+002;4.9543016e-201;1.1000000e+003;4.9543016e-201;1.1000000e+003;6.3023999e+002;1.2474269e+001;1.9821465e+001;1.2200000e+001
7.7200000e+003;1.2200000e+001;3.0440281e-206;1.1000000e+003;6.3686268e+002;3.0440281e-206;1.1000000e+003;3.0440281e-206;1.1000000e+003;6.3686268e+002;1.2470068e+001;1.9820077e+001;1.2200000e+001
7.7300000e+003;1.2200000e+001;1.8703155e-211;1.1000000e+003;6.8019544e+002;1.8703155e-211;1.1000000e+003;1.8703155e-211;1.1000000e+003;6.8019544e+002;1.2434551e+001;1.9818688e+001;1.2200000e+001
7.7400000e+003;1.2200000e+001;1.1491616e-216;1.1000000e+003;7.2039559e+002;1.1491616e-216;1.1000000e+003;1.1491616e-216;1.1000000e+003;7.2039559e+002;1.2400375e+001;1.9817299e+001;1.2200000e+001
7.7500000e+003;1.2200000e+001;7.0606928e-222;1.1000000e+003;7.2050329e+002;7.0606928e-222;1.1000000e+003;7.0606928e-222;1.1000000e+003;7.2050329e+002;1.2398962e+001;1.9815910e+001;1.2200000e+001
7.7600000e+003;1.2200000e+001;4.3382396e-227;1.1000000e+003;7.2826718e+002;4.3382396e-227;1.1000000e+003;4.3382396e-227;1.1000000e+003;7.2826718e+002;1.2391738e+001;1.9814521e+001;1.2200000e+001
7.7700000e+003;1.2200000e+001;2.6655065e-232;1.1000000e+003;6.8484695e+002;2.6655065e-232;1.1000000e+003;2.6655065e-232;1.1000000e+003;6.8484695e+002;1.2428429e+001;1.9813132e+001;1.2200000e+001
7.7800000e+003;1.2200000e+001;1.6377438e-237;1.1000000e+003;6.7800827e+002;1.6377438e-237;1.1000000e+003;1.6377438e-237;1.1000000e+003;6.7800827e+002;1.2435431e+001;1.9811743e+001;1.2200000e+001
7.7900000e+003;1.2200000e+001;1.0062646e-242;1.1000000e+003;7.1404075e+002;1.0062646e-242;1.1000000e+003;1.0062646e-242;1.1000000e+003;7.1404075e+002;1.2406305e+001;1.9810354e+001;1.2200000e+001
7.8000000e+003;1.2200000e+001;6.1827033e-248;1.1000000e+003;7.5981631e+002;6.1827033e-248;1.1000000e+003;6.1827033e-248;1.1000000e+003;7.5981631e+002;1.2367828e+001;1.9808965e+001;1.2200000e+001
7.8100000e+003;1.2200000e+001;3.7987842e-253;1.1000000e+003;6.7438861e+002;3.7987842e-253;1.1000000e+003;3.7987842e-253;1.1000000e+003;6.7438861e+002;1.2437759e+001;1.9807577e+001;1.2200000e+001
7.8200000e+003;1.2200000e+001;2.3340537e-258;1.1000000e+003;6.4312410e+002;2.3340537e-258;1.1000000e+003;2.3340537e-258;1.1000000e+003;6.4312410e+002;1.2462786e+001;1.9806188e+001;1.2200000e+001
7.8300000e+003;1.2200000e+001;1.4340922e-263;1.1000000e+003;5.9591159e+002;1.4340922e-263;1.1000000e+003;1.4340922e-263;1.1000000e+003;5.9591159e+002;1.2502275e+001;1.9804799e+001;1.2200000e+001
7.8400000e+003;1.2200000e+001;8.8113668e-269;1.1000000e+003;5.7615355e+002;8.8113668e-269;1.1000000e+003;8.8113668e-269;1.1000000e+003;5.7615355e+002;1.2519927e+001;1.9803410e+001;1.2200000e+001
7.8500000e+003;1.2200000e+001;5.4138909e-274;1.1000000e+003;6.0201543e+002;5.4138909e-274;1.1000000e+003;5.4138909e-274;1.1000000e+003;6.0201543e+002;1.2499511e+001;1.9802021e+001;1.2200000e+001
7.8600000e+003;1.2200000e+001;3.3264095e-279;1.1000000e+003;7.2402876e+002;3.3264095e-279;1.1000000e+003;3.3264095e-279;1.1000000e+003;7.2402876e+002;1.2397876e+001;1.9800632e+001;1.2200000e+001
7.8700000e+003;1.1523491e+001;2.0438167e-284;1.1000000e+003;7.4971997e+002;2.0438167e-284;1.1000000e+003;2.0438167e-284;1.1000000e+003;7.4971997e+002;1.2375374e+001;1.9799243e+001;1.1523491e+001
7.8800000e+003;1.1530222e+001;1.2557644e-289;1.1000000e+003;7.2977384e+002;1.2557644e-289;1.1000000e+003;1.2557644e-289;1.1000000e+003;7.2977384e+002;1.2390775e+001;1.9797854e+001;1.1530222e+001
7.8900000e+003;1.1536887e+001;7.7156829e-295;1.1000000e+003;6.8253214e+002;7.7156829e-295;1.1000000e+003;7.7156829e-295;1.1000000e+003;6.8253214e+002;1.2429915e+001;1.9796465e+001;1.1536887e+001
7.9000000e+003;1.1543485e+001;4.7406795e-300;1.1000000e+003;6.5142866e+002;4.7406795e-300;1.1000000e+003;4.7406795e-300;1.1000000e+003;6.5142866e+002;1.2456810e+001;1.9795077e+001;1.1543485e+001
7.9100000e+003;1.1550017e+001;2.9127741e-305;1.1000000e+003;5.8308849e+002;2.9127741e-305;1.1000000e+003;2.9127741e-305;1.1000000e+003;5.8308849e+002;1.2515039e+001;1.9793688e+001;1.1550017e+001
7.9200000e+003;1.1556485e+001;1.7896703e-310;1.1000000e+003;6.2891812e+002;1.7896703e-310;1.1000000e+003;1.7896703e-310;1.1000000e+003;6.2891812e+002;1.2477259e+001;1.9792299e+001;1.1556485e+001
7.9300000e+003;1.1562888e+001;1.0996114e-315;1.1000000e+003;6.6481471e+002;1.0996114e-315;1.1000000e+003;1.0996114e-315;1.1000000e+003;6.6481471e+002;1.2446507e+001;1.9790910e+001;1.1562888e+001
7.9400000e+003;1.1569227e+001;6.7538774e-321;1.1000000e+003;6.5777138e+002;6.7538774e-321;1.1000000e+003;6.7538774e-321;1.1000000e+003;6.5777138e+002;1.2451060e+001;1.9789521e+001;1.1569227e+001
7.9500000e+003;1.1575504e+001;3.9525252e-323;1.1000000e+003;6.1426373e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.1426373e+002;1.2486734e+001;1.9788132e+001;1.1575504e+001
7.9600000e+003;1.1581717e+001;3.9525252e-323;1.1000000e+003;6.8392668e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.8392668e+002;1.2429369e+001;1.9786743e+001;1.1581717e+001
7.9700000e+003;1.1587869e+001;3.9525252e-323;1.1000000e+003;6.8424620e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.8424620e+002;1.2430424e+001;1.9785354e+001;1.1587869e+001
7.9800000e+003;1.1593960e+001;3.9525252e-323;1.1000000e+003;7.2455734e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.2455734e+002;1.2397577e+001;1.9783965e+001;1.1593960e+001
7.9900000e+003;1.1599990e+001;3.9525252e-323;1.1000000e+003;7.6780319e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.6780319e+002;1.2361020e+001;1.9782577e+001;1.1599990e+001
8.0000000e+003;1.1605961e+001;3.9525252e-323;1.1000000e+003;7.7422372e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.7422372e+002;1.2354364e+001;1.9781188e+001;1.1605961e+001
8.0100000e+003;1.1611871e+001;3.9525252e-323;1.1000000e+003;6.9220510e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.9220510e+002;1.2421820e+001;1.9779799e+001;1.1611871e+001
8.0200000e+003;1.1617723e+001;3.9525252e-323;1.1000000e+003;6.4654812e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.4654812e+002;1.2460210e+001;1.9778410e+001;1.1617723e+001
8.0300000e+003;1.1623517e+001;3.9525252e-323;1.1000000e+003;6.3352102e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.3352102e+002;1.2472327e+001;1.9777021e+001;1.1623517e+001
8.0400000e+003;1.1629253e+001;3.9525252e-323;1.1000000e+003;6.6509877e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.6509877e+002;1.2447033e+001;1.9775632e+001;1.1629253e+001
8.0500000e+003;1.1634932e+001;3.9525252e-323;1.1000000e+003;7.1224894e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.1224894e+002;1.2407584e+001;1.9774243e+001;1.1634932e+001
8.0600000e+003;1.1640555e+001;3.9525252e-323;1.1000000e+003;7.0194907e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.0194907e+002;1.2414975e+001;1.9772854e+001;1.1640555e+001
8.0700000e+003;1.1646121e+001;3.9525252e-323;1.1000000e+003;6.7573204e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.7573204e+002;1.2435693e+001;1.9771465e+001;1.1646121e+001
8.0800000e+003;1.1651632e+001;3.9525252e-323;1.1000000e+003;6.2803031e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.2803031e+002;1.2475415e+001;1.9770077e+001;1.1651632e+001
8.0900000e+003;1.1657089e+001;3.9525252e-323;1.1000000e+003;6.0269929e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.0269929e+002;1.2497622e+001;1.9768688e+001;1.1657089e+001
8.1000000e+003;1.1662491e+001;3.9525252e-323;1.1000000e+003;6.2302820e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.2302820e+002;1.2481898e+001;1.9767299e+001;1.1662491e+001
8.1100000e+003;1.1667839e+001;3.9525252e-323;1.1000000e+003;7.6415920e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.6415920e+002;1.2364506e+001;1.9765910e+001;1.1667839e+001
8.1200000e+003;1.1673134e+001;3.9525252e-323;1.1000000e+003;7.9494557e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.9494557e+002;1.2337867e+001;1.9764521e+001;1.1673134e+001
8.1300000e+003;1.1678377e+001;3.9525252e-323;1.1000000e+003;7.8091032e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.8091032e+002;1.2348285e+001;1.9763132e+001;1.1678377e+001
8.1400000e+003;1.1683567e+001;3.9525252e-323;1.1000000e+003;7.3496166e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.3496166e+002;1.2386177e+001;1.9761743e+001;1.1683567e+001
8.1500000e+003;1.1688706e+001;3.9525252e-323;1.1000000e+003;6.9934457e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.9934457e+002;1.2416705e+001;1.9760354e+001;1.1688706e+001
8.1600000e+003;1.1693793e+001;3.9525252e-323;1.1000000e+003;6.0347065e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.0347065e+002;1.2497913e+001;1.9758965e+001;1.1693793e+001
8.1700000e+003;1.1698830e+001;3.9525252e-323;1.1000000e+003;6.4714508e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.4714508e+002;1.2462092e+001;1.9757577e+001;1.1698830e+001
8.1800000e+003;1.1703817e+001;3.9525252e-323;1.1000000e+003;6.8688427e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.8688427e+002;1.2428280e+001;1.9756188e+001;1.1703817e+001
8.1900000e+003;1.1708754e+001;3.9525252e-323;1.1000000e+003;6.8614750e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.8614750e+002;1.2427570e+001;1.9754799e+001;1.1708754e+001
8.2000000e+003;1.1713642e+001;3.9525252e-323;1.1000000e+003;6.4561215e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.4561215e+002;1.2460614e+001;1.9753410e+001;1.1713642e+001
8.2100000e+003;1.1718481e+001;3.9525252e-323;1.1000000e+003;7.0441823e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.0441823e+002;1.2412140e+001;1.9752021e+001;1.1718481e+001
8.2200000e+003;1.1723272e+001;3.9525252e-323;1.1000000e+003;6.9842098e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.9842098e+002;1.2418444e+001;1.9750632e+001;1.1723272e+001
8.2300000e+003;1.1728016e+001;3.9525252e-323;1.1000000e+003;7.3500124e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.3500124e+002;1.2388844e+001;1.9749243e+001;1.1728016e+001
8.2400000e+003;1.1732712e+001;3.9525252e-323;1.1000000e+003;7.8053191e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.8053191e+002;1.2350549e+001;1.9747854e+001;1.1732712e+001
8.2500000e+003;1.1737362e+001;3.9525252e-323;1.1000000e+003;7.9315230e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.9315230e+002;1.2338767e+001;1.9746465e+001;1.1737362e+001
8.2600000e+003;1.1741965e+001;3.9525252e-323;1.1000000e+003;7.3336551e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.3336551e+002;1.2387575e+001;1.9745077e+001;1.1741965e+001
8.2700000e+003;1.1746522e+001;3.9525252e-323;1.1000000e+003;6.8628011e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.8628011e+002;1.2426982e+001;1.9743688e+001;1.1746522e+001
8.2800000e+003;1.1751035e+001;3.9525252e-323;1.1000000e+003;6.6729379e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.6729379e+002;1.2444001e+001;1.9742299e+001;1.1751035e+001
8.2900000e+003;1.1755502e+001;3.9525252e-323;1.1000000e+003;6.9386123e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.9386123e+002;1.2422985e+001;1.9740910e+001;1.1755502e+001
8.3000000e+003;1.1759925e+001;3.9525252e-323;1.1000000e+003;7.4155643e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.4155643e+002;1.2383257e+001;1.9739521e+001;1.1759925e+001
8.3100000e+003;1.1764304e+001;3.9525252e-323;1.1000000e+003;7.0729373e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.0729373e+002;1.2410704e+001;1.9738132e+001;1.1764304e+001
8.3200000e+003;1.1768639e+001;3.9525252e-323;1.1000000e+003;6.8658094e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.8658094e+002;1.2426754e+001;1.9736743e+001;1.1768639e+001
8.3300000e+003;1.1772931e+001;3.9525252e-323;1.1000000e+003;6.3922928e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.3922928e+002;1.2466009e+001;1.9735354e+001;1.1772931e+001
8.3400000e+003;1.1777180e+001;3.9525252e-323;1.1000000e+003;6.0877096e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.0877096e+002;1.2492382e+001;1.9733965e+001;1.1777180e+001
8.3500000e+003;1.1781387e+001;3.9525252e-323;1.1000000e+003;6.2320922e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;6.2320922e+002;1.2481625e+001;1.9732577e+001;1.1781387e+001
8.3600000e+003;1.1785553e+001;3.9525252e-323;1.1000000e+003;7.4193567e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.4193567e+002;1.2383074e+001;1.9731188e+001;1.1785553e+001
8.3700000e+003;1.1789677e+001;3.9525252e-323;1.1000000e+003;7.7727375e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.7727375e+002;1.2352768e+001;1.9729799e+001;1.1789677e+001
8.3800000e+003;1.1793759e+001;3.9525252e-323;1.1000000e+003;7.6939632e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.6939632e+002;1.2358020e+001;1.9728410e+001;1.1793759e+001
8.3900000e+003;1.1797802e+001;3.9525252e-323;1.1000000e+003;7.2554914e+002;3.9525252e-323;1.1000000e+003;3.9525252e-323;1.1000000e+003;7.2554914e+002;1.2393997e+001;1.9727021e+001;1.1797802e+001
